customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,registration_date
984,Ronald,Griffin,tim28@example.com,(843)362-0954x0287,01484 Savage Center,Martinhaven,IA,86973,1946-02-28,2025-02-23
985,Amber,Gibbs,ajones@example.org,978-395-9405,707 Cynthia Junctions,North Tiffany,OR,06978,1988-04-23,2024-02-28
986,Jason,Williams,xcrawford@example.net,(376)773-7763,614 Whitney Valley,Port Abigailfurt,VI,84989,1948-08-08,2023-07-02
987,Jeffrey,Holt,cathygaines@example.org,(644)679-0136,957 Gregory Junctions Apt. 204,Justinview,MA,84692,1970-03-24,2025-11-07
988,Tammy,White,wendy75@example.net,953-795-7254,260 Melton Hollow Apt. 281,East Davidmouth,MA,81909,1971-02-06,2024-05-23
989,Walter,Cooke,sandra01@example.org,369-222-1587,265 Edward Shore Suite 820,New Brianborough,FL,64592,1997-10-04,2026-02-09
990,Louis,Davis,mckeeamber@example.net,+1-286-641-7318x5206,1158 Adam Lodge,Jaclynshire,MA,76957,1967-06-03,2026-02-22
991,Meredith,Delacruz,dustintaylor@example.net,925-478-0708x7732,00511 Kylie Isle,Martinview,FL,52624,1945-09-26,2024-12-08
992,John,Joseph,kdelgado@example.net,692-530-9084x8299,6990 Olsen Forges Apt. 705,West Emilymouth,ID,13989,1954-06-04,2025-05-22
993,Autumn,Huerta,ihines@example.net,944-548-1206x2065,074 Arellano Shores,North Kristinabury,MD,77771,1977-10-12,2023-08-06
994,Adam,Chen,nancy51@example.com,290.668.6005,9670 Parrish Flats,Nicolemouth,MO,54935,1997-10-27,2023-12-12
995,Luke,Smith,sullivanlisa@example.com,001-880-623-0298,230 Ward Brooks,New Codyland,NJ,66013,1967-06-10,2025-12-01
996,David,Chase,alvarezjeffrey@example.org,+1-240-856-4279,506 Campbell Motorway,West Mark,OK,24513,1960-05-27,2025-01-09
997,Joseph,Miller,lauravargas@example.org,911.766.7298,20488 Moore Fords Suite 052,Bowmanport,MO,55796,1954-04-09,2025-12-26
998,Wendy,Payne,bchung@example.org,439-837-4809,421 Diana Grove Apt. 663,Medinaburgh,AS,65066,1960-03-09,2024-07-18
999,Meredith,Ross,kimberly69@example.org,+1-233-808-8011x0778,884 Eric Mount Suite 793,Bakershire,WV,36911,1973-08-28,2024-06-17
1000,Roger,Thomas,leekristy@example.com,570-386-8393,4796 John Shoal,Michaelville,WY,42113,1955-05-17,2024-06-03
