supplier_id,company_name,contact_name,email,phone,address,city,state,country,industry,rating,contract_start_date
776,Thomas-Garrett,Patricia Bradley,todd39@rose-simmons.com,574.454.8484,520 Kline Throughway Suite 419,Cohenborough,HI,Kiribati,Textiles,2.1,2024-09-15
777,Barber LLC,Aaron Patterson,pwilkerson@watson.net,3916213933,55067 Anthony Mountains Apt. 724,East Alexisberg,MT,Ghana,Chemicals,4.9,2023-10-02
778,"Doyle, Smith and Keith",Heather Hernandez,ericksontim@tran.info,6777593785,527 Shannon Way Suite 751,Bakerfurt,AK,Brunei Darussalam,Technology,1.1,2023-02-03
779,"Bailey, Meyers and Bailey",Gavin Conrad,robert08@webster.com,651.701.3477x454,9816 Stein Parks,North Taylor,PW,Ethiopia,Import/Export,2.3,2024-04-15
780,Moore PLC,Sandra Powell,jennifer86@martinez.net,647.234.9506x688,5015 Michelle Mills Apt. 516,Montgomerytown,CO,Cameroon,Import/Export,2.6,2022-10-22
781,Garcia Ltd,Wendy Clark,hollowaymelissa@hoffman-woods.com,9567882502,4597 Reed Oval,New Nicholas,MA,Afghanistan,Import/Export,4.4,2023-03-22
782,Meza-Francis,Patricia Villarreal,tjones@richards.info,300.696.8528x467,73248 Morales Radial,Reginahaven,KS,Barbados,Manufacturing,4.7,2024-11-15
783,Brown-Wilson,Brandy Taylor,moonrobert@kelley.com,842-279-0194x31245,1626 Foster Ridges Suite 630,East Ryan,UT,Cape Verde,Raw Materials,2.2,2022-02-09
784,"Whitehead, Nguyen and Wolfe",Mike Wallace,jeffrey40@cole-smith.com,676-791-8821,761 Clark Heights Suite 778,Port Angelport,NJ,Tunisia,Distribution,3.3,2025-03-06
785,Brown-Dixon,Jennifer Mcdaniel,kaylawright@schultz.com,450-793-8036,4540 Patricia Flat Apt. 866,Thompsonshire,HI,Colombia,Agriculture,4.2,2022-01-04
786,Flores Group,Courtney Cunningham,lisabrandt@santiago-scott.com,635-427-1906,0754 Gonzalez Creek Apt. 291,North Renee,NV,Vanuatu,Technology,1.9,2021-10-07
787,Brown and Sons,Janet Nguyen,robert28@abbott-nolan.net,+1-342-534-4490x554,225 Larson Ranch,Karenfurt,WA,Barbados,Chemicals,1.5,2024-02-20
788,Williams PLC,Jordan Rogers,michele55@wheeler.com,928-903-3541x5098,527 Johnson Mews,Lake Stephaniefurt,WV,Japan,Agriculture,4.7,2024-10-07
789,"Roy, Miller and Singh",Nichole Perry,brownjames@porter.biz,001-695-839-1683x623,1924 Chelsea Mountains,South Ryan,MO,Kuwait,Manufacturing,2.5,2023-11-16
790,Davies-Beard,Jason Mayo,peter46@lopez.com,001-481-203-1454x90267,0379 Francisco Mill,Lake Michael,WV,Norfolk Island,Raw Materials,4.8,2024-06-12
791,Cox-Andrews,Julie Griffith,trevor07@parker.com,766.696.0445,319 Elizabeth Meadows,Thompsonmouth,WV,Andorra,Distribution,4.2,2024-11-01
792,Le Group,Robert Kim,waynemendoza@dixon-whitney.com,001-435-304-0563,66942 Vargas Harbor Apt. 103,Phillipstown,GA,Bangladesh,Wholesale,1.5,2021-03-14
793,Richards Group,Michael Marks,sanchezjared@salas.com,547-303-5935x2604,2145 Lisa Brook,Scotttown,CO,Uzbekistan,Wholesale,2.5,2026-02-16
794,Mcdaniel LLC,Maureen Singleton,drakekelly@meza.com,438.753.8304x92424,8949 Gamble Rapids,Tomland,PR,Gambia,Import/Export,4.0,2021-06-25
795,Johnson-Lee,Amy Wilson,ramirezclaudia@powell-mueller.com,(218)759-1244x2597,673 Kathryn Field,Murrayberg,HI,Tokelau,Manufacturing,1.0,2021-04-17
796,Mathis-Brown,Nathan Luna,stantonalexander@kaufman.com,931.477.6624x222,62058 Miguel Well,New Gregoryfurt,FL,Chile,Wholesale,2.9,2023-01-14
797,Rosales PLC,Lynn Clark,dprice@oneill.com,615-252-6724,2308 Adrian Mount Suite 379,Ericfurt,MT,Mexico,Chemicals,4.5,2025-10-30
798,Nicholson-Hart,Bryan Horne,knightmatthew@fowler.com,001-832-392-3204x31313,390 James Trace,East Robert,OK,Nauru,Distribution,3.9,2026-02-18
799,Livingston Group,Keith Cruz,jeanhart@mcclure.com,9369759474,593 Mandy Forges Suite 295,East Michellemouth,NC,Norfolk Island,Import/Export,1.1,2026-01-22
800,"Kline, Reyes and Soto",Heather Schroeder,carpenterpatricia@underwood-gonzales.info,001-506-648-5800,4821 Michelle Street Apt. 822,Port Amberburgh,AZ,Netherlands Antilles,Agriculture,4.0,2023-09-24
801,"Brown, Jones and Gonzalez",Tracey Watson,njones@russo.biz,769-707-4154x84172,615 Chad Port,Clarkberg,MT,Trinidad and Tobago,Raw Materials,3.3,2023-04-24
802,Schwartz-Brown,Calvin Case,bross@perry.com,001-929-620-2505x142,1052 Alexander Branch Suite 233,Blackshire,OK,Congo,Distribution,1.8,2023-07-19
803,Jenkins LLC,Tamara Murphy,azuniga@brown-thornton.com,+1-347-396-4725x68434,606 Lee Circles,Kevinhaven,ME,Pitcairn Islands,Raw Materials,1.3,2022-10-09
804,Avery LLC,Elizabeth Peterson,marilynwarren@franco-evans.com,(272)638-9870x3179,444 Frazier Tunnel Apt. 067,West Erichaven,CT,Djibouti,Manufacturing,4.5,2025-12-07
805,"Davis, Dillon and Andrade",Melanie Turner,melissa47@rosales.com,264.938.9900x689,84553 Caleb Ramp,New Brendaborough,WY,Martinique,Raw Materials,1.9,2025-06-05
806,Foster-Braun,April Reynolds,hallcaleb@west-tate.org,001-310-364-5548x97745,70360 Darrell Points,Humphreyberg,TN,Malawi,Technology,3.2,2025-04-10
807,Martin-Chambers,Janet Rush,julia04@roman-cohen.com,600-227-2099x3920,80168 Marvin Loop,Ryanton,PW,Marshall Islands,Agriculture,2.0,2023-07-24
808,"Davis, Vaughn and Greer",Jonathan Robles,joneselizabeth@jones.com,(645)671-9156,708 Brandi Dale Apt. 739,West Joseph,NY,Nigeria,Manufacturing,2.7,2021-11-22
809,Gonzales-Reid,Karen Jones,contrerasduane@reyes.com,276.630.4284,131 Andrea Mountains,East Amandaport,WY,Cape Verde,Wholesale,1.7,2022-08-26
810,Mcclain-Kane,Selena Cooley,jacob41@sanchez.com,9823230611,30908 Larson Pine Suite 928,South Desiree,CO,Saint Vincent and the Grenadines,Import/Export,4.0,2022-02-10
811,Bowers Inc,Denise Parks,steven33@ray.biz,356.639.0900,80783 Alexis Branch Suite 903,West Stephanieland,KY,Japan,Wholesale,4.9,2024-10-21
812,Vargas-Hubbard,Joshua Fernandez,michelleclarke@brandt-bradford.org,001-886-980-5354,4617 Carter Village Suite 208,West Rebecca,AK,Korea,Textiles,1.4,2025-07-30
813,Carpenter Ltd,Mark Miller,brittany44@preston.com,645.750.8523,42513 Moore Passage Apt. 361,Gilmoreville,MI,Moldova,Chemicals,2.7,2022-12-23
814,"Peterson, Foley and Tanner",Patricia Daniels,laurieshaw@colon.net,673-310-0830x8513,776 Shelton Run,Port Christianton,NY,Croatia,Import/Export,2.3,2023-01-21
815,Carter-Barrett,Kendra Evans,lwilliams@moore-hubbard.biz,(691)310-3030x287,390 Angela Wells Apt. 098,Lawrencebury,OH,United States of America,Import/Export,2.3,2022-12-26
816,Duncan Inc,Philip Washington,zlong@sullivan-wright.com,376.417.3916x1127,28660 Scott Mount Apt. 893,Victoriachester,UT,Serbia,Packaging,3.2,2021-04-22
817,Weaver-Davis,Emily Moore,wagneralisha@romero.com,(223)360-0798,712 Sonya Prairie,Vaughnshire,MP,Luxembourg,Chemicals,3.0,2025-11-30
818,"Pugh, Phillips and Davis",Joshua King,murphyjeanette@rodgers.net,+1-900-942-7393x0893,1326 Dawn Mount Apt. 233,New Curtis,IN,Saint Lucia,Import/Export,4.3,2023-10-17
819,Rivers-Garcia,Alicia Chen,christine15@miller.com,001-524-936-5440x003,299 Cruz Court Suite 355,Howardborough,AL,Denmark,Import/Export,3.9,2022-08-05
820,Foster Group,David Hamilton,moliver@house-thomas.info,(895)534-2257,0060 Charles Drive Suite 288,Frederickland,AS,Tuvalu,Textiles,4.1,2024-01-16
821,"Davis, Roberts and Thompson",Jerry Gibbs,cherylthompson@phillips.com,274.780.6406,44713 Paula Fall,Francisbury,MS,Togo,Textiles,3.4,2022-10-30
822,Mckinney LLC,Amanda Baker,qmorgan@davis.com,697.759.9435,767 Tammy Stream,North Timothyton,OR,Spain,Wholesale,4.4,2021-03-20
823,"Myers, Liu and Villarreal",Terrence Reeves,emilyluna@wood.com,5573022989,671 Rogers Overpass,Wattsfurt,NV,Panama,Manufacturing,2.2,2024-07-14
824,Buck Inc,Jennifer Reed,davidkennedy@jones.com,254.837.1194x89064,006 Matthew Walks,Toddview,CT,Namibia,Wholesale,1.3,2023-10-15
825,"Ewing, Rasmussen and Eaton",Catherine Liu,kevin04@davis.org,+1-300-611-4756,2919 Garcia Isle,Sandovalshire,AZ,Svalbard & Jan Mayen Islands,Packaging,1.2,2023-04-09
826,Mccoy-Howard,Rhonda Vincent,dianegomez@perry-ramirez.info,(700)768-3901,7716 Renee Crossing,Carlport,DC,Guatemala,Technology,4.4,2023-11-10
827,"Turner, Hernandez and Lyons",Dennis Ford,courtneygould@livingston.com,224.510.6974,571 Charles Glen Suite 245,New Steven,KS,Bermuda,Chemicals,2.9,2025-04-06
828,Montgomery PLC,Katherine Nichols,shermanalicia@cobb.com,7047234355,844 Bryant Crescent Apt. 860,Fosterfort,WA,Cote d'Ivoire,Raw Materials,4.9,2021-10-02
829,Terry Inc,Shelley Hill,lstevens@cannon.com,654-514-2867,17347 Vanessa Burg,Karachester,VA,China,Import/Export,4.0,2023-04-22
830,Summers-Allen,Mary Ramos,calvarez@espinoza-smith.biz,001-596-821-8556x2367,5527 Taylor Way,Karenberg,IA,Ecuador,Distribution,3.3,2025-07-05
831,Ruiz-Ryan,Jennifer Green,martinhines@graves.com,4494968824,68787 Brown Trafficway,Lake Rebecca,AL,Austria,Manufacturing,4.0,2024-03-18
832,Wright Inc,Shawn Johnson,julia25@logan.net,(355)338-6612,401 Jonathan Run,North Mark,NC,Belgium,Chemicals,3.9,2021-07-28
833,Spencer Ltd,Jesse Adams,joshuaherrera@reynolds.com,(912)727-3617x800,0629 Gonzalez Alley,Mariofort,RI,Reunion,Import/Export,2.9,2023-10-22
834,"Howell, Boyd and Erickson",Ronald Roy,mckenzierichard@guerrero.net,+1-699-579-9243x4401,6553 Erin Crossroad Apt. 887,Jenniferhaven,WI,Heard Island and McDonald Islands,Technology,4.6,2025-06-25
835,Herrera Ltd,Connie Nichols,cynthiacarrillo@hicks-henderson.org,391.338.6748x8885,30797 Robert Extension Suite 566,Griffithtown,ND,Italy,Distribution,1.9,2024-09-29
836,"Lopez, Yang and Warner",William Johnson,asimon@wade-richardson.com,870-616-5493,470 Jenkins Vista Suite 480,South Juliamouth,IA,Palau,Import/Export,2.2,2024-03-26
837,Ward-Walker,Hannah Wall,thomaslopez@smith.com,8673681774,9905 King Turnpike Apt. 438,Calderonshire,VI,United States Virgin Islands,Import/Export,4.6,2024-03-19
838,"Davis, Mason and Khan",Daniel Mitchell,albert15@jones.com,(908)336-1966x074,9354 Newman Parks Apt. 873,Lake Eric,WV,United Arab Emirates,Agriculture,3.5,2023-11-02
839,Vasquez Group,Jonathan Kelly,ioconnor@logan.org,001-395-312-4206x70485,284 Olson Isle,Hartburgh,DE,Albania,Technology,3.0,2024-01-30
840,Reynolds-Garcia,Jamie Everett,kevinacosta@mccarty.info,7513720320,3826 Anthony Hills,East Laurafurt,NH,Korea,Manufacturing,2.4,2022-09-13
841,Perez and Sons,Erica Anderson,patrick55@schwartz.net,835.594.1172,93102 Oliver Crossing,Grahamfurt,SC,Costa Rica,Chemicals,4.0,2022-05-06
842,"Liu, Lynch and Miller",Matthew Waters,valenciavanessa@sanders-alvarez.org,7047671475,477 Joyce Loaf Suite 877,South Trevorbury,TN,Colombia,Wholesale,1.9,2025-04-05
843,Roberts-Vance,Jill Thomas,uortiz@ford-griffin.com,8573889120,09831 Jose Green Apt. 555,Jesusburgh,NY,Solomon Islands,Chemicals,2.0,2023-08-01
844,Bender LLC,Amy Hart,crystal59@henson.com,8915273141,9765 Chris Gateway Apt. 280,Milesport,WY,Pitcairn Islands,Wholesale,2.4,2025-02-21
845,"Gordon, Wallace and Perkins",Kimberly Hicks,tandrews@shelton-dudley.net,001-463-843-7583x66826,332 Walter Branch Apt. 850,Lake Cindy,NH,Romania,Agriculture,3.9,2024-05-17
846,Evans-Gray,Kelly Richardson,robert97@ramsey.info,497-597-5987,7470 Pacheco Harbors Suite 303,New Danielside,MN,Korea,Technology,3.5,2021-05-18
847,Lowe Group,Anthony Gould,amy67@sexton-bennett.com,001-498-968-3734x783,198 Petty Lane,Torreston,NM,Lebanon,Packaging,4.6,2022-09-14
848,"Franklin, Dickerson and Brown",Christopher Soto,mirandawhite@flores-mayer.biz,+1-890-908-5814,94887 Sandoval Lodge Suite 587,Boylemouth,MT,New Caledonia,Wholesale,3.4,2024-01-12
849,"Wilson, Mcknight and Dean",Wayne Lee,stephen15@peters-lopez.com,7184823331,349 Julia Loop Suite 349,Jamietown,VT,Tonga,Technology,2.9,2025-07-16
850,"White, Mathis and Dunn",Luke Martin,danielwilliams@guerrero.com,540.702.5798x6436,8943 Alexis Station Suite 565,Stephanieview,NY,Saint Vincent and the Grenadines,Packaging,4.0,2022-10-06
851,Solis-Smith,Morgan Rich,psimpson@landry.net,001-558-720-7532x342,3352 Michael Road,West Kevin,MH,Cyprus,Raw Materials,1.3,2022-10-07
852,Campbell Ltd,Krista Williams,john06@rodgers.com,9982831722,688 Giles Springs Apt. 950,New Stephenborough,AK,Austria,Raw Materials,2.3,2023-06-04
853,Rogers and Sons,Terry Brady,patricksherman@green.com,528-525-0580x573,402 Martinez Causeway Apt. 071,Smithland,LA,Vanuatu,Textiles,2.8,2022-12-06
854,"Salas, Brown and Clayton",Margaret Smith,sabrina71@johnson-scott.com,001-975-911-3750x694,96068 Brian Isle,Heathstad,GU,Western Sahara,Wholesale,1.6,2025-10-01
855,Anderson-Rich,Rebecca Hudson,jamessmith@strickland.com,001-322-682-1109x484,769 Michael Circles Suite 314,Adammouth,OH,France,Textiles,1.6,2021-08-11
856,Brown-Dodson,Carolyn Humphrey,carrillobianca@hardin-mayer.com,001-341-507-4432x266,97984 Medina Forge Apt. 337,Christinaview,GA,India,Import/Export,4.8,2025-06-03
857,Cunningham Inc,Stephanie Jennings,robinwhite@davis-haynes.com,3335202836,98895 Laura Coves,New Walter,MH,Guam,Textiles,4.9,2022-08-21
858,Warner-Henry,Colleen Tran,jrose@davies.com,001-988-506-3356,353 Carmen Square,Port Taylorton,FL,Uruguay,Technology,3.0,2024-08-17
859,"Brown, Vazquez and Bell",Kathryn James,sarahcook@hampton.com,762.334.3987,6862 Penny Tunnel,New Jameschester,TN,Mayotte,Raw Materials,2.4,2025-08-04
860,Jackson Group,Charles Brown,mccarthyjeremiah@silva-salazar.com,+1-585-811-0878,7911 Joe Spring Apt. 635,Phelpsland,NM,Tonga,Agriculture,1.0,2025-11-12
861,Scott Group,Jeremiah Calhoun,ktate@medina-kim.com,475.260.3602x46163,697 Olivia Pine,Smithburgh,NE,Sierra Leone,Import/Export,2.0,2023-03-07
862,"Morales, Molina and Elliott",Ronald Martinez,andrewshepherd@becker.com,2002419633,86085 Lopez Fields Apt. 359,Port Theresa,SC,Seychelles,Manufacturing,2.6,2024-08-14
863,"Bradford, Cunningham and Barr",Daniel Bradshaw,anthony79@davidson.com,(327)662-3921x775,789 Joseph Spur,New Michaelhaven,WY,Kiribati,Wholesale,3.5,2022-12-18
864,Gallagher-Black,Stephen Steele,hblake@evans.com,001-582-832-9813,99480 Smith Village Suite 247,Crystalburgh,NE,Costa Rica,Agriculture,1.8,2024-09-05
865,Collins Ltd,Javier Hardy,joseph29@saunders.com,229-673-8796,042 Brian River Suite 658,Franklinfort,FM,Sweden,Chemicals,4.6,2023-04-28
866,Lowery-Gilbert,Evan Fletcher,joshuaerickson@morris.net,001-256-742-0966x1550,2809 Gary Locks Apt. 563,Chandlerport,AK,Bolivia,Raw Materials,3.4,2025-03-15
867,"Palmer, Hall and Rivera",Cameron Crane,jennadelgado@bell.org,(327)407-0340x0558,217 Joseph Viaduct Apt. 699,Alvaradomouth,NH,Antarctica (the territory South of 60 deg S),Distribution,3.1,2024-05-30
868,Cooper PLC,Lisa Klein,derekcarter@waller.com,2019416575,24626 Haley Extensions Apt. 794,Smithfort,TX,Micronesia,Packaging,1.8,2025-10-09
869,Perez-Kirby,Scott Roberts,amybyrd@morrison-turner.org,(916)752-6485x482,442 Jennifer Mall Apt. 351,Port Jessicafort,PW,Syrian Arab Republic,Manufacturing,2.4,2023-10-30
870,Rich-Simmons,Erica Yang,rebeccavance@huynh-parsons.com,001-498-320-1534,893 Rivas Streets,Williamsburgh,AS,Taiwan,Raw Materials,2.1,2023-11-17
871,Hamilton-Jackson,Gerald Phillips,crystalayers@avery-james.net,+1-869-676-0887x2955,101 Richardson Square Apt. 233,Wrightshire,CO,United Arab Emirates,Chemicals,1.9,2022-05-09
872,Torres-Khan,Shelby Hernandez,noahstephens@king.com,682-823-1138x145,0252 Henry Hollow Apt. 024,Bethanymouth,IN,Indonesia,Textiles,2.0,2022-12-12
873,"Pena, Brown and Gallagher",Carrie Harrison,smcintosh@reyes.com,582.235.4887x347,17238 Williams Cliffs,Thomasburgh,VI,Italy,Chemicals,1.3,2025-03-14
874,Valencia Inc,Jennifer Rodriguez,george63@young.net,+1-832-605-0224,729 Kenneth Valleys,Port Leslieland,OR,Cuba,Chemicals,3.3,2024-12-29
875,"Rubio, Henderson and Hoffman",Justin Fowler,grayandrea@wilson.org,+1-289-982-4930x6314,481 Castillo Key,Rebeccafurt,DC,Heard Island and McDonald Islands,Import/Export,1.9,2023-01-10
876,Dunn PLC,Allison Jones,olsonmarie@lozano.com,+1-702-877-6238x4230,411 Walter Spring Apt. 150,New Bobby,MH,Ukraine,Raw Materials,3.8,2023-04-09
877,Anderson-Schmidt,Amber Barton,williamabbott@mcintyre.com,582-580-3484x81328,4789 Parker Inlet,Thomasburgh,ND,Cocos (Keeling) Islands,Technology,2.8,2026-01-30
878,Howard-Smith,Joshua Copeland,crystal61@miller.info,001-913-531-4619x143,071 Jennifer Walk,East Tracyberg,WI,Saint Kitts and Nevis,Packaging,3.0,2023-10-22
879,Mason Group,Robert Brown,kgonzalez@ray.net,(388)303-8837,6254 Alison Springs,Jamiechester,AZ,Singapore,Manufacturing,4.7,2024-08-17
880,Williams-Snow,Kayla Newman,davisanthony@tanner.net,+1-852-272-9023x43664,8920 Hobbs Parks Suite 508,North Stacey,ND,Botswana,Technology,1.0,2023-06-27
881,"Lang, Contreras and Patel",Juan Cook,kbell@hughes.biz,+1-362-441-5113,02992 Daniels Rest Apt. 860,East Connie,MI,Liechtenstein,Chemicals,1.4,2024-03-17
882,Campbell-Sanders,Sabrina Howell,johnsonsusan@lee.com,309-332-8525x66002,522 Anthony Tunnel Suite 538,Port Jeremy,AL,Burundi,Agriculture,1.4,2021-07-11
883,Nichols Group,Russell Bell,danieljohnson@sullivan.com,311.845.1756x459,59168 Jeffrey Ranch Apt. 341,Brianton,DE,North Macedonia,Import/Export,3.5,2024-02-15
884,"Garner, Garcia and Brown",Robert Mack,john49@patterson-smith.info,874-377-9021x6533,555 Matthew Field,Randallland,AK,Kiribati,Wholesale,3.0,2021-08-21
885,Kelley Inc,Samantha Fisher,bruce32@sharp.biz,+1-510-293-5530x61737,20050 Lisa Plain Suite 542,West Robert,UT,Malta,Chemicals,2.3,2025-11-19
886,Hill Group,Andrew Martin,paul10@cunningham-peterson.org,9292832869,796 Obrien Inlet Apt. 378,Nicholasville,WV,Finland,Textiles,3.6,2025-02-07
887,"Romero, Payne and Martinez",Adrian Robinson,flittle@dalton-salinas.org,+1-690-526-5670x37160,44833 Perez Prairie,Heathburgh,KS,British Virgin Islands,Wholesale,2.7,2024-01-31
888,Cross and Sons,Corey Adams,karen79@stephens.com,(587)240-7856x0613,77825 Brianna Springs Suite 684,East Gracemouth,CA,Botswana,Textiles,2.6,2025-08-05
889,Martin-Campos,Trevor Davis,carolynwalker@wilson.net,(989)937-5845x71498,606 Jones Trail,North Shannon,MN,New Zealand,Packaging,4.3,2024-08-02
890,Sharp Inc,Jeremy Fleming,jacksonbeth@barton.biz,4486541648,03951 Robinson Isle,East Brianbury,CA,Saint Vincent and the Grenadines,Textiles,2.4,2021-03-04
891,"Fletcher, Anderson and Taylor",Amanda Smith,greed@hall.com,(553)371-8999,538 Williams Groves,Lake Raymondstad,ND,Egypt,Distribution,2.1,2021-12-31
892,Cantu-Ryan,Jeremy Flores,nrodriguez@silva.com,+1-643-617-9499x03345,761 Martin Green,Lake Susan,DE,Guinea-Bissau,Wholesale,1.1,2025-08-29
893,Finley-Taylor,Jean Williams,travishernandez@spencer.com,001-611-896-9450,26082 Gregory Crescent,Nicolechester,MI,Qatar,Raw Materials,1.1,2022-09-12
894,Olson-Wagner,Dominique Coleman,pvilla@taylor.net,3874153044,5767 Fox Forks Suite 767,Jeffhaven,OH,Indonesia,Raw Materials,3.9,2021-04-16
895,Smith-Johnson,Melissa Trujillo,moorevanessa@knight-stephens.com,+1-552-528-7573,8433 Lee Hills,Port Jennifer,PR,Korea,Agriculture,4.9,2021-07-29
896,Farley Group,Douglas Davis,xmyers@pierce.com,651-341-2247,49470 David Lights Suite 107,New Alisha,TN,Slovenia,Raw Materials,2.2,2021-10-20
897,"Morse, Wells and Rodriguez",James Mcgee,esimpson@phillips.org,001-783-944-0875,1647 Bell Alley,Tracyfurt,MN,Tuvalu,Import/Export,4.6,2023-10-18
898,Simmons and Sons,Sarah Baker,aarongallagher@benjamin.com,(488)772-3326,4519 Steven Place Apt. 853,New Jamesstad,MI,Georgia,Manufacturing,1.8,2024-03-29
899,"Arnold, Lee and Little",Alexandra Hawkins,allenanthony@ball-smith.org,(704)302-1560,1372 Ryan Row Apt. 384,Lake Gwendolynbury,OR,Vanuatu,Technology,1.1,2025-06-14
900,"Logan, Short and Knight",Wesley Robinson,petersjohn@coffey.com,841-562-6748x580,2315 Nicholas Lodge Apt. 838,Jonesland,NE,Lesotho,Agriculture,1.7,2026-02-08
901,Campbell Group,Wendy Webster,henrycolon@hernandez-ortiz.com,931-337-9679x535,22812 Lambert Ridge Apt. 225,Foleymouth,CT,Oman,Chemicals,2.2,2025-11-15
902,"Erickson, Delacruz and Jones",Jesus Medina,kentcorey@crane.com,(803)542-0720x65650,14940 Shaffer Streets Suite 139,Port Anthonyland,MA,Italy,Raw Materials,2.9,2025-11-02
903,Brown Ltd,Christine Carney,uharrison@hunter.info,957.743.5264x32750,15325 Lisa Drives,West Paulchester,NV,Moldova,Raw Materials,4.1,2021-08-17
904,"Thomas, Stevens and Bailey",Todd Williams,pfisher@murillo.net,767.640.9783x9137,076 Paul Island,North Gavin,IA,United States of America,Distribution,4.8,2024-05-24
905,Smith-Smith,Pamela Brown,woodsjacqueline@savage.com,4364642719,102 Clarke Mount Apt. 710,New Douglasmouth,CT,Montenegro,Distribution,1.6,2026-01-24
906,Davis Ltd,Michelle Haley,howardchelsea@brown.net,+1-606-271-4671x176,2773 Mendez Fort,Robertport,GA,United Arab Emirates,Textiles,2.4,2021-07-10
907,Gonzalez-Harrison,Samantha Jensen,jeffrey60@hopkins.com,(720)773-3786x62996,63279 James Cliff Apt. 918,Jessicaland,NJ,Martinique,Packaging,3.9,2024-09-13
908,"Foley, Cardenas and Daniels",Alexis Phillips,jacksonkyle@wright.com,875-335-1756x4881,493 Anna Cliff Suite 390,Christinahaven,NV,Saint Pierre and Miquelon,Packaging,3.6,2023-11-06
909,Mathis-Graham,Cheryl Hamilton,fwhite@prince.com,001-559-858-2549x3312,28225 Joshua Orchard,Dwaynefurt,IA,Zimbabwe,Agriculture,1.3,2023-04-16
910,"Holland, Erickson and Zimmerman",Vicki Jennings,daniellejohnson@haas.info,+1-248-260-3158,68318 Mary Hills Suite 859,Brewermouth,UT,Bolivia,Wholesale,4.4,2025-09-03
911,Lee Group,Russell Allen,wsmith@green.com,480.606.0768,4892 Andrew Mountains,South Anna,MO,Norway,Manufacturing,4.1,2023-07-16
912,Cruz-Harris,Justin Petty,julie47@howard-barnes.com,612.547.8012x619,48365 Doyle Ports Suite 992,Hickmanburgh,KY,Papua New Guinea,Agriculture,2.5,2025-07-02
913,Hall Group,Michael Warren,davidadams@smith-weber.com,(990)446-0009,323 Tracie Mill Suite 186,East Kimstad,VT,Isle of Man,Distribution,3.2,2024-02-17
914,Perez-Hoffman,Christopher Wu,greenkelsey@johnston-rojas.info,287-536-5269,75753 Robinson Squares,Walshhaven,IN,Ireland,Manufacturing,1.6,2023-02-15
915,Gordon PLC,Kathryn Rice,afranklin@browning-ellison.com,+1-885-823-9133,888 Vicki Creek Apt. 106,Lake Cathy,ME,Guinea,Agriculture,2.9,2025-11-23
916,Johnson-Thomas,Sean Coleman,jamesperry@blake.com,968-525-0525,430 Dean Pines Suite 685,South Nicholasshire,FL,Comoros,Agriculture,4.6,2023-04-08
917,"Abbott, Hampton and Chavez",Joel Gallagher,mgreen@arnold.biz,771.416.4756x0120,96437 Judith Freeway,Freemanton,CO,Heard Island and McDonald Islands,Packaging,4.8,2021-06-20
918,Perez-Bates,Samuel Schwartz,georgereese@graham-davila.org,319.906.8729x104,4777 Nathan Islands,Markbury,OR,Chile,Distribution,1.2,2021-12-30
919,Choi-Gray,Ashley Tate,faithburgess@hicks-daniels.info,+1-823-302-8837x52409,27428 Snow Plains,East Danielle,IN,Jamaica,Import/Export,4.5,2024-12-07
920,Jones-Nelson,Kathleen Graham,christinablevins@green.com,346-774-3773,48498 Jonathan Camp,South Christina,ND,Bahamas,Distribution,4.9,2022-04-30
921,"Hoffman, Glass and Campbell",Tara Mckenzie,kellimoore@campbell.info,+1-687-352-9728,3441 Lopez Via Apt. 546,Lake Jill,VI,Samoa,Chemicals,4.6,2024-10-02
922,Wise Ltd,Angela Brown,steeletracy@anderson.info,(420)959-9161,9597 Jimenez Grove,East Deborahton,TX,Belize,Agriculture,2.0,2023-10-30
923,Hicks and Sons,Jennifer Davis,nzamora@smith.com,(514)969-3471,404 Wayne Island,South Traceyfort,NV,Lithuania,Agriculture,4.9,2025-10-31
924,"Stewart, Perez and Jones",John Murphy,szhang@porter-branch.com,+1-256-298-4032x4553,614 Brittany Lakes Suite 463,West Anne,AZ,Zimbabwe,Agriculture,4.9,2022-02-01
925,"Lee, Wade and Mack",Brad Mullen,cpowers@mullins.info,6443068798,05166 Angela Wells,Klinemouth,KS,Hungary,Chemicals,1.3,2023-04-07
926,Miller-Brown,Stacy Rodriguez,coopercaitlin@morgan-nelson.com,773.784.1104x8803,217 Samuel Spur,Fosterborough,FL,British Indian Ocean Territory (Chagos Archipelago),Wholesale,3.5,2025-03-09
927,Marshall-Brock,Gregory Hill,brenda04@james.net,626.692.8088x5593,556 Andrew Rapids Apt. 554,Anthonytown,NY,Sierra Leone,Manufacturing,3.6,2025-11-11
928,Mejia Inc,Michael Anthony,meganmartinez@hensley-abbott.com,001-876-298-1075x3342,65444 John Road Apt. 466,Danielletown,NH,Honduras,Wholesale,4.1,2024-09-20
929,Moore LLC,Catherine Carney,rebecca34@bradshaw.biz,(779)343-2707x03096,83912 Wallace Expressway Apt. 272,East Philipport,AS,Korea,Textiles,3.9,2021-11-27
930,Cunningham PLC,Jennifer Lane,lisa69@johnson.com,8605928924,9845 Hernandez Ridges Apt. 874,New Paulburgh,NM,Eritrea,Technology,2.0,2023-11-15
931,Brooks Inc,Tanya Farley DDS,debrawilliams@hernandez.com,(551)554-0061x343,59962 Conner Cliffs,New Debrastad,NY,Guadeloupe,Distribution,2.9,2025-01-27
